"","geo_entity_name","indicator_data_id","indicator_id","name","Measure","geo_type_name","geo_entity_id","year_description","data_valuemessage","lon","lat"
"2246","Staten Island",131362,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","Borough",5,"2005-2007","4.7",-74.1502007,40.5795317
"2247","Staten Island",130780,647,"Air Toxics Concentrations- Average Formaldehyde Concentrations","Average Concentration","Borough",5,"2005","2.3",-74.1502007,40.5795317
"2248","Staten Island",131362,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","Borough",5,"2005-2007","4.7",-74.1502007,40.5795317
"2249","Staten Island",151478,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","Borough",5,"2009-2011","67.9",-74.1502007,40.5795317
"2250","Staten Island",134826,667,"Neighborhood Air Quality Concentrations: Sulfur Dioxide (SO2)","Average Concentration","Borough",5,"2-Year Winter Average 2009-2010","2",-74.1502007,40.5795317
"2251","Staten Island",130834,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","Borough",5,"2005-2007","55.3",-74.1502007,40.5795317
"2252","Staten Island",151526,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","Borough",5,"2009-2011","37.9",-74.1502007,40.5795317
"2253","Staten Island",151478,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","Borough",5,"2009-2011","67.9",-74.1502007,40.5795317
"2254","Staten Island",151526,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","Borough",5,"2009-2011","37.9",-74.1502007,40.5795317
"2255","Staten Island",131026,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","Borough",5,"2005-2007","7.8",-74.1502007,40.5795317
"2256","Staten Island",151670,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","Borough",5,"2005","10.4",-74.1502007,40.5795317
"2257","Staten Island",151766,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","Borough",5,"2005","0.6",-74.1502007,40.5795317
"2258","Staten Island",130930,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","Borough",5,"2005-2007","17.5",-74.1502007,40.5795317
"2259","Staten Island",151430,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","Borough",5,"2009-2011","7.8",-74.1502007,40.5795317
"2260","Staten Island",130732,646,"Air Toxics Concentrations- Average Benzene Concentrations","Average Concentration","Borough",5,"2005","1.6",-74.1502007,40.5795317
"2261","Staten Island",151574,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","Borough",5,"2009-2011","12.5",-74.1502007,40.5795317
"2262","Staten Island",151574,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","Borough",5,"2009-2011","12.5",-74.1502007,40.5795317
"2263","Staten Island",131026,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","Borough",5,"2005-2007","7.8",-74.1502007,40.5795317
"2264","Staten Island",131074,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","Borough",5,"2005-2007","49.9",-74.1502007,40.5795317
"2265","Staten Island",130444,640,"Boiler Emissions- Total SO2 Emissions","Per km2","Borough",5,"2013","0.1",-74.1502007,40.5795317
"2266","Staten Island",131266,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","Borough",5,"2005-2007","29.6",-74.1502007,40.5795317
"2267","Staten Island",130786,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","Borough",5,"2005-2007","70.7",-74.1502007,40.5795317
"2268","Staten Island",130492,641,"Boiler Emissions- Total PM2.5 Emissions","Per km2","Borough",5,"2013","0",-74.1502007,40.5795317
"2269","Staten Island",130930,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","Borough",5,"2005-2007","17.5",-74.1502007,40.5795317
"2270","Staten Island",131170,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","Borough",5,"2005-2007","11.7",-74.1502007,40.5795317
"2271","Staten Island",131266,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","Borough",5,"2005-2007","29.6",-74.1502007,40.5795317
"2272","Staten Island",131602,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","Borough",5,"2009-2011","51.7",-74.1502007,40.5795317
"2273","Staten Island",131170,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","Borough",5,"2005-2007","11.7",-74.1502007,40.5795317
"2274","Staten Island",130978,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","Borough",5,"2005-2007","25.2",-74.1502007,40.5795317
"2275","Staten Island",151430,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","Borough",5,"2009-2011","7.8",-74.1502007,40.5795317
"2276","Staten Island",130786,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","Borough",5,"2005-2007","70.7",-74.1502007,40.5795317
"2277","Staten Island",151622,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","Borough",5,"2009-2011","6.8",-74.1502007,40.5795317
"2278","Staten Island",131554,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","Borough",5,"2009-2011","14.2",-74.1502007,40.5795317
"2279","Staten Island",131794,665,"Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2)","Average Concentration","Borough",5,"Annual Average 2009-2010","17.4",-74.1502007,40.5795317
"2280","Staten Island",131074,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","Borough",5,"2005-2007","49.9",-74.1502007,40.5795317
"2281","Staten Island",130834,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","Borough",5,"2005-2007","55.3",-74.1502007,40.5795317
"2282","Staten Island",131458,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","Borough",5,"2009-2011","50.5",-74.1502007,40.5795317
"2283","Staten Island",130540,642,"Boiler Emissions- Total NOx Emissions","Per km2","Borough",5,"2013","2.7",-74.1502007,40.5795317
"2284","Staten Island",131506,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","Borough",5,"2009-2011","16.3",-74.1502007,40.5795317
"2285","Staten Island",131602,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","Borough",5,"2009-2011","51.7",-74.1502007,40.5795317
"2286","Staten Island",131650,662,"Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5)","Average Concentration","Borough",5,"Annual Average 2009-2010","9.2",-74.1502007,40.5795317
"2287","Staten Island",151718,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","Borough",5,"2005","9.7",-74.1502007,40.5795317
"2288","Staten Island",131314,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","Borough",5,"2005-2007","28.4",-74.1502007,40.5795317
"2289","Staten Island",130978,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","Borough",5,"2005-2007","25.2",-74.1502007,40.5795317
"2290","Staten Island",131842,666,"Neighborhood Air Quality Concentrations- Ozone (O3)","Average Concentration","Borough",5,"Annual Average 2009-2010","29.8",-74.1502007,40.5795317
"2291","Staten Island",131746,664,"Neighborhood Air Quality Concentrations- Nitric Oxide (NO)","Average Concentration","Borough",5,"Annual Average 2009-2010","15.2",-74.1502007,40.5795317
"2292","Staten Island",131554,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","Borough",5,"2009-2011","14.2",-74.1502007,40.5795317
"2293","Staten Island",131458,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","Borough",5,"2009-2011","50.5",-74.1502007,40.5795317
"2294","Staten Island",151622,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","Borough",5,"2009-2011","6.8",-74.1502007,40.5795317
"2295","Staten Island",131410,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","Borough",5,"2009-2011","28.1",-74.1502007,40.5795317
"2296","Staten Island",131410,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","Borough",5,"2009-2011","28.1",-74.1502007,40.5795317
"2297","Staten Island",131314,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","Borough",5,"2005-2007","28.4",-74.1502007,40.5795317
"2298","Staten Island",131506,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","Borough",5,"2009-2011","16.3",-74.1502007,40.5795317
"2299","Stuyvesant Town",154506,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","CD",106," Turtle Bay","2005",-73.9778494,40.7316903
"2300","Stuyvesant Town",154565,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","CD",106," Turtle Bay","2005",-73.9778494,40.7316903
"2301","Stuyvesant Town",154447,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","CD",106," Turtle Bay","2005",-73.9778494,40.7316903
"2302","Sunnyside",154603,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","CD",402," Woodside","2005",-95.3677844,29.6631457
"2303","Sunnyside",154485,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","CD",402," Woodside","2005",-95.3677844,29.6631457
"2304","Sunnyside",154544,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","CD",402," Woodside","2005",-95.3677844,29.6631457
"2305","Sunset Park",131278,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",205,"2005-2007","40.5",-74.0123851,40.645532
"2306","Sunset Park",131038,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",205,"2005-2007","37.7",-74.0123851,40.645532
"2307","Sunset Park",131038,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",205,"2005-2007","37.7",-74.0123851,40.645532
"2308","Sunset Park",131662,663,"Neighborhood Air Quality Concentrations- Elemental Carbon (EC)","Average Concentration","UHF42",205,"Annual Average 2009-2010","1.2",-74.0123851,40.645532
"2309","Sunset Park",130696,646,"Air Toxics Concentrations- Average Benzene Concentrations","Average Concentration","UHF42",205,"2005","3.2",-74.0123851,40.645532
"2310","Sunset Park",154472,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","CD",307," Windsor Terrace","2005",-74.0123851,40.645532
"2311","Sunset Park",131422,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",205,"2009-2011","51.3",-74.0123851,40.645532
"2312","Sunset Park",130504,642,"Boiler Emissions- Total NOx Emissions","Per km2","UHF42",205,"2013","13.4",-74.0123851,40.645532
"2313","Sunset Park",131278,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",205,"2005-2007","40.5",-74.0123851,40.645532
"2314","Sunset Park",130942,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",205,"2005-2007","24.3",-74.0123851,40.645532
"2315","Sunset Park",154590,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","CD",307," Windsor Terrace","2005",-74.0123851,40.645532
"2316","Sunset Park",131470,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",205,"2009-2011","17.1",-74.0123851,40.645532
"2317","Sunset Park",151442,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",205,"2009-2011","59.5",-74.0123851,40.645532
"2318","Sunset Park",151394,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",205,"2009-2011","4.1",-74.0123851,40.645532
"2319","Sunset Park",131326,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",205,"2005-2007","6.4",-74.0123851,40.645532
"2320","Sunset Park",130942,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",205,"2005-2007","24.3",-74.0123851,40.645532
"2321","Sunset Park",151634,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","UHF42",205,"2005","30.7",-74.0123851,40.645532
"2322","Sunset Park",130894,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",205,"2005-2007","17.2",-74.0123851,40.645532
"2323","Sunset Park",131374,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",205,"2009-2011","35",-74.0123851,40.645532
"2324","Sunset Park",130744,647,"Air Toxics Concentrations- Average Formaldehyde Concentrations","Average Concentration","UHF42",205,"2005","3.2",-74.0123851,40.645532
"2325","Sunset Park",151442,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",205,"2009-2011","59.5",-74.0123851,40.645532
"2326","Sunset Park",130456,641,"Boiler Emissions- Total PM2.5 Emissions","Per km2","UHF42",205,"2013","0",-74.0123851,40.645532
"2327","Sunset Park",130894,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",205,"2005-2007","17.2",-74.0123851,40.645532
"2328","Sunset Park",131518,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",205,"2009-2011","12.5",-74.0123851,40.645532
"2329","Sunset Park",131710,664,"Neighborhood Air Quality Concentrations- Nitric Oxide (NO)","Average Concentration","UHF42",205,"Annual Average 2009-2010","24.2",-74.0123851,40.645532
"2330","Sunset Park",151730,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","UHF42",205,"2005","1.8",-74.0123851,40.645532
"2331","Sunset Park",131230,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",205,"2005-2007","47.2",-74.0123851,40.645532
"2332","Sunset Park",151490,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",205,"2009-2011","39.1",-74.0123851,40.645532
"2333","Sunset Park",131326,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",205,"2005-2007","6.4",-74.0123851,40.645532
"2334","Sunset Park",130990,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",205,"2005-2007","3.8",-74.0123851,40.645532
"2335","Sunset Park",131422,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",205,"2009-2011","51.3",-74.0123851,40.645532
"2336","Sunset Park",130990,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",205,"2005-2007","3.8",-74.0123851,40.645532
"2337","Sunset Park",131566,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",205,"2009-2011","38.7",-74.0123851,40.645532
"2338","Sunset Park",134790,667,"Neighborhood Air Quality Concentrations: Sulfur Dioxide (SO2)","Average Concentration","UHF42",205,"2-Year Winter Average 2009-2010","3.4",-74.0123851,40.645532
"2339","Sunset Park",131134,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",205,"2005-2007","8.8",-74.0123851,40.645532
"2340","Sunset Park",130408,640,"Boiler Emissions- Total SO2 Emissions","Per km2","UHF42",205,"2013","0.1",-74.0123851,40.645532
"2341","Sunset Park",130798,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",205,"2005-2007","47",-74.0123851,40.645532
"2342","Sunset Park",131518,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",205,"2009-2011","12.5",-74.0123851,40.645532
"2343","Sunset Park",131230,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",205,"2005-2007","47.2",-74.0123851,40.645532
"2344","Sunset Park",130366,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",205,"2005-2007","49.2",-74.0123851,40.645532
"2345","Sunset Park",131566,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",205,"2009-2011","38.7",-74.0123851,40.645532
"2346","Sunset Park",151394,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",205,"2009-2011","4.1",-74.0123851,40.645532
"2347","Sunset Park",131470,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",205,"2009-2011","17.1",-74.0123851,40.645532
"2348","Sunset Park",131806,666,"Neighborhood Air Quality Concentrations- Ozone (O3)","Average Concentration","UHF42",205,"Annual Average 2009-2010","27.7",-74.0123851,40.645532
"2349","Sunset Park",151490,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",205,"2009-2011","39.1",-74.0123851,40.645532
"2350","Sunset Park",154531,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","CD",307," Windsor Terrace","2005",-74.0123851,40.645532
"2351","Sunset Park",131758,665,"Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2)","Average Concentration","UHF42",205,"Annual Average 2009-2010","23.8",-74.0123851,40.645532
"2352","Sunset Park",151586,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",205,"2009-2011","6.5",-74.0123851,40.645532
"2353","Sunset Park",151538,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",205,"2009-2011","10.8",-74.0123851,40.645532
"2354","Sunset Park",131614,662,"Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5)","Average Concentration","UHF42",205,"Annual Average 2009-2010","10.5",-74.0123851,40.645532
"2355","Sunset Park",131374,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",205,"2009-2011","35",-74.0123851,40.645532
"2356","Sunset Park",151682,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","UHF42",205,"2005","28.8",-74.0123851,40.645532
"2357","Sunset Park",131134,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",205,"2005-2007","8.8",-74.0123851,40.645532
"2358","Sunset Park",130366,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",205,"2005-2007","49.2",-74.0123851,40.645532
"2359","Sunset Park",151586,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",205,"2009-2011","6.5",-74.0123851,40.645532
"2360","Sunset Park",151538,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",205,"2009-2011","10.8",-74.0123851,40.645532
"2361","Sunset Park",130798,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",205,"2005-2007","47",-74.0123851,40.645532
"2362","The Rockaways",154497,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","CD",414," Broad Channel","2005",-73.7977928,40.592658
"2363","The Rockaways",154615,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","CD",414," Broad Channel","2005",-73.7977928,40.592658
"2364","The Rockaways",154556,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","CD",414," Broad Channel","2005",-73.7977928,40.592658
"2365","Throgs Nk.",154581,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","CD",210,"Co-op City"," Pelham Bay",-73.8213213,40.818399
"2366","Throgs Nk.",154463,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","CD",210,"Co-op City"," Pelham Bay",-73.8213213,40.818399
"2367","Throgs Nk.",154522,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","CD",210,"Co-op City"," Pelham Bay",-73.8213213,40.818399
"2368","Tottenville",154500,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","CD",503," Woodrow"," Great Kills",-74.1932553,40.5278857
"2369","Tottenville",154618,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","CD",503," Woodrow"," Great Kills",-74.1932553,40.5278857
"2370","Tottenville",154559,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","CD",503," Woodrow"," Great Kills",-74.1932553,40.5278857
"2371","Union Square - Lower East Side",131389,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",309,"2009-2011","45.5",-74.2875053,40.7181328
"2372","Union Square - Lower East Side",131533,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",309,"2009-2011","15.5",-74.2875053,40.7181328
"2373","Union Square - Lower East Side",131437,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",309,"2009-2011","151.9",-74.2875053,40.7181328
"2374","Union Square - Lower East Side",131389,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",309,"2009-2011","45.5",-74.2875053,40.7181328
"2375","Union Square - Lower East Side",131677,663,"Neighborhood Air Quality Concentrations- Elemental Carbon (EC)","Average Concentration","UHF42",309,"Annual Average 2009-2010","1.6",-74.2875053,40.7181328
"2376","Union Square - Lower East Side",151457,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",309,"2009-2011","144",-74.2875053,40.7181328
"2377","Union Square - Lower East Side",131437,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",309,"2009-2011","151.9",-74.2875053,40.7181328
"2378","Union Square - Lower East Side",130711,646,"Air Toxics Concentrations- Average Benzene Concentrations","Average Concentration","UHF42",309,"2005","5",-74.2875053,40.7181328
"2379","Union Square - Lower East Side",130759,647,"Air Toxics Concentrations- Average Formaldehyde Concentrations","Average Concentration","UHF42",309,"2005","4",-74.2875053,40.7181328
"2380","Union Square - Lower East Side",151457,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",309,"2009-2011","144",-74.2875053,40.7181328
"2381","Union Square - Lower East Side",131533,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",309,"2009-2011","15.5",-74.2875053,40.7181328
"2382","Union Square - Lower East Side",151649,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","UHF42",309,"2005","52.9",-74.2875053,40.7181328
"2383","Union Square - Lower East Side",130813,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",309,"2005-2007","124.9",-74.2875053,40.7181328
"2384","Union Square - Lower East Side",131341,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",309,"2005-2007","6.2",-74.2875053,40.7181328
"2385","Union Square - Lower East Side",130381,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",309,"2005-2007","66.9",-74.2875053,40.7181328
"2386","Union Square - Lower East Side",131053,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",309,"2005-2007","85.8",-74.2875053,40.7181328
"2387","Union Square - Lower East Side",151601,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",309,"2009-2011","5.6",-74.2875053,40.7181328
"2388","Union Square - Lower East Side",151505,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",309,"2009-2011","42.5",-74.2875053,40.7181328
"2389","Union Square - Lower East Side",151409,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",309,"2009-2011","4",-74.2875053,40.7181328
"2390","Union Square - Lower East Side",131485,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",309,"2009-2011","18.5",-74.2875053,40.7181328
"2391","Union Square - Lower East Side",131053,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",309,"2005-2007","85.8",-74.2875053,40.7181328
"2392","Union Square - Lower East Side",131341,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",309,"2005-2007","6.2",-74.2875053,40.7181328
"2393","Union Square - Lower East Side",131293,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",309,"2005-2007","35",-74.2875053,40.7181328
"2394","Union Square - Lower East Side",151601,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",309,"2009-2011","5.6",-74.2875053,40.7181328
"2395","Union Square - Lower East Side",151553,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",309,"2009-2011","14.2",-74.2875053,40.7181328
"2396","Union Square - Lower East Side",131629,662,"Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5)","Average Concentration","UHF42",309,"Annual Average 2009-2010","12.4",-74.2875053,40.7181328
"2397","Union Square - Lower East Side",130813,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",309,"2005-2007","124.9",-74.2875053,40.7181328
"2398","Union Square - Lower East Side",131245,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",309,"2005-2007","46.3",-74.2875053,40.7181328
"2399","Union Square - Lower East Side",130381,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",309,"2005-2007","66.9",-74.2875053,40.7181328
"2400","Union Square - Lower East Side",131149,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",309,"2005-2007","16.1",-74.2875053,40.7181328
"2401","Union Square - Lower East Side",131293,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",309,"2005-2007","35",-74.2875053,40.7181328
"2402","Union Square - Lower East Side",130471,641,"Boiler Emissions- Total PM2.5 Emissions","Per km2","UHF42",309,"2013","3",-74.2875053,40.7181328
"2403","Union Square - Lower East Side",131485,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",309,"2009-2011","18.5",-74.2875053,40.7181328
"2404","Union Square - Lower East Side",131725,664,"Neighborhood Air Quality Concentrations- Nitric Oxide (NO)","Average Concentration","UHF42",309,"Annual Average 2009-2010","39.7",-74.2875053,40.7181328
"2405","Union Square - Lower East Side",151505,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",309,"2009-2011","42.5",-74.2875053,40.7181328
"2406","Union Square - Lower East Side",151409,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",309,"2009-2011","4",-74.2875053,40.7181328
